COSING Ref No;INCI name;Function
86554;ARONIA MELANOCARPA FRUIT EXTRACT;SKIN CONDITIONING
86555;ARONIA MELANOCARPA FRUIT JUICE;SKIN CONDITIONING
96450;ARONIA MELANOCARPA FRUIT/LEAF EXTRACT;SKIN CONDITIONING
88360;ARRABIDAEA CHICA LEAF POWDER;ABRASIVE
89158;ARRABIDAEA CHICA LEAF/STEM EXTRACT;ANTIMICROBIAL, ASTRINGENT, COLORANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
31993;ARTEMIA EXTRACT;SKIN CONDITIONING
82666;ARTEMISIA ABROTANUM EXTRACT;SKIN PROTECTING
54508;ARTEMISIA ABROTANUM LEAF/STEM EXTRACT;MOISTURISING, SKIN CONDITIONING
74325;ARTEMISIA ABSINTHIUM EXTRACT;SKIN CONDITIONING
39193;ARTEMISIA ABSINTHIUM HERB EXTRACT;PERFUMING
39194;ARTEMISIA ABSINTHIUM HERB OIL;PERFUMING
54509;ARTEMISIA ABSINTHIUM OIL;ANTIMICROBIAL
96445;ARTEMISIA AFRA LEAF/STEM OIL;FLAVOURING, FRAGRANCE, SKIN CONDITIONING
96672;ARTEMISIA ANNUA (LEAF/STEM)/FICUS CARICA FRUIT/GINKGO BILOBA LEAF EXTRACT;SKIN CONDITIONING
95407;ARTEMISIA ANNUA CALLUS EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING
54510;ARTEMISIA ANNUA EXTRACT;FRAGRANCE
39196;ARTEMISIA ANNUA HERB OIL;PERFUMING
83822;ARTEMISIA ANNUA LEAF EXTRACT;ANTI-SEBORRHEIC, ANTIMICROBIAL, PERFUMING, SKIN CONDITIONING
97130;ARTEMISIA ANNUA LEAF/STEM EXTRACT;SKIN CONDITIONING
95555;ARTEMISIA ANNUA MERISTEM CELL EXTRACT;ANTIOXIDANT
92328;ARTEMISIA ANNUA OIL;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
91124;ARTEMISIA ANNUA SEED EXTRACT;ANTIOXIDANT
94567;ARTEMISIA ANNUA/CITRUS JUNOS FRUIT/PINUS DENSIFLORA LEAF EXTRACT;SKIN PROTECTING
82496;ARTEMISIA ANOMALA EXTRACT;SKIN CONDITIONING
39197;ARTEMISIA ARBORESCENS HERB OIL;PERFUMING
94264;ARTEMISIA ARGYI LEAF EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
97702;ARTEMISIA ARGYI LEAF OIL;FRAGRANCE
96469;ARTEMISIA ARGYI LEAF WATER;SKIN CONDITIONING
83609;ARTEMISIA ASIATICA EXTRACT;SKIN CONDITIONING
89306;ARTEMISIA CAPILLARIS EXTRACT ;
54511;ARTEMISIA CAPILLARIS FLOWER EXTRACT;SKIN CONDITIONING
98482;ARTEMISIA CAPILLARIS FLOWER/LEAF/STEM EXTRACT;ANTIOXIDANT, SKIN CONDITIONING
84163;ARTEMISIA CAPILLARIS FLOWER/LEAF/STEM WATER;FLAVOURING, FRAGRANCE, PERFUMING, SKIN CONDITIONING
87245;ARTEMISIA CAPILLARIS LEAF EXTRACT;SKIN CONDITIONING
97017;ARTEMISIA CAPILLARIS LEAF/STEM/WOOD EXTRACT;SKIN CONDITIONING
93761;ARTEMISIA CARUIFOLIA EXTRACT;SKIN CONDITIONING
93803;ARTEMISIA CARUIFOLIA POWDER;ABRASIVE, FRAGRANCE, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
96984;ARTEMISIA DRACUNCULUS FLOWER;SKIN CONDITIONING
39198;ARTEMISIA DRACUNCULUS HERB EXTRACT;PERFUMING
54514;ARTEMISIA DRACUNCULUS LEAF/STEM EXTRACT;FRAGRANCE
82484;ARTEMISIA DRACUNCULUS OIL;PERFUMING, SKIN CONDITIONING
54515;ARTEMISIA DRACUNCULUS ROOT EXTRACT;SKIN CONDITIONING
84959;ARTEMISIA DRACUNCULUS SEED/ANTHEMIS NOBILIS SEED/HYPERICUM ANDROSAEMUM SEED EXTRACT;SKIN CONDITIONING
94554;ARTEMISIA FUKUDO EXTRACT;HUMECTANT, SKIN CONDITIONING
88571;ARTEMISIA GLACIALIS EXTRACT ;HUMECTANT, SKIN CONDITIONING
91125;ARTEMISIA GMELINII EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
95693;ARTEMISIA GMELINII LEAF OIL;SKIN CONDITIONING, SKIN PROTECTING
98113;ARTEMISIA GMELINII LEAF/STEM/TWIG EXTRACT;ANTIOXIDANT
86917;ARTEMISIA HERBA-ALBA FLOWER EXTRACT;SKIN CONDITIONING
39200;ARTEMISIA HERBA-ALBA HERB OIL;PERFUMING
82262;ARTEMISIA HERBA-ALBA LEAF OIL;FRAGRANCE
54516;ARTEMISIA HERBA-ALBA OIL;FRAGRANCE
94935;ARTEMISIA JAPONICA EXTRACT;HUMECTANT, SKIN PROTECTING
89633;ARTEMISIA LAVANDULAEFOLIA EXTRACT;SKIN PROTECTING
83819;ARTEMISIA MARITIMA EXTRACT;ANTIOXIDANT
39201;ARTEMISIA MARITIMA HERB OIL;PERFUMING
54517;ARTEMISIA MONGOLIA LEAF EXTRACT;SKIN CONDITIONING
91126;ARTEMISIA MONTANA FLOWER OIL;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54518;ARTEMISIA MONTANA LEAF EXTRACT;SKIN CONDITIONING
89895;ARTEMISIA MONTANA LEAF WATER;HAIR CONDITIONING, SKIN CONDITIONING
39202;ARTEMISIA PALLENS FLOWER EXTRACT;PERFUMING
39203;ARTEMISIA PALLENS FLOWER OIL;FRAGRANCE, PERFUMING
82194;ARTEMISIA PALLENS FLOWER/LEAF/STEM OIL;FRAGRANCE
39204;ARTEMISIA PALLENS HERB EXTRACT;PERFUMING
39205;ARTEMISIA PALLENS HERB OIL;PERFUMING
90921;ARTEMISIA PRINCEPS CALLUS EXTRACT;ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
83610;ARTEMISIA PRINCEPS EXTRACT;SKIN CONDITIONING
54521;ARTEMISIA PRINCEPS LEAF EXTRACT;SKIN CONDITIONING
95695;ARTEMISIA PRINCEPS LEAF OIL;SKIN CONDITIONING, SKIN PROTECTING
54523;ARTEMISIA PRINCEPS LEAF WATER;FRAGRANCE
86913;ARTEMISIA PRINCEPS LEAF/EQUISETUM ARVENSE/HOUTTUYNIA CORDATA EXTRACT;SKIN CONDITIONING
98112;ARTEMISIA PRINCEPS LEAF/STEM/TWIG EXTRACT;ANTIOXIDANT
91677;ARTEMISIA PRINCEPS LEAF/TRITICUM VULGARE BRAN EXTRACT;ANTI-SEBUM, ANTIMICROBIAL, ANTIOXIDANT, ANTIPLAQUE, SKIN PROTECTING
96186;ARTEMISIA SCOPARIA EXTRACT;SKIN CONDITIONING
88083;ARTEMISIA TRIDENTATA;NOT REPORTED
54524;ARTEMISIA TRIDENTATA EXTRACT;SKIN CONDITIONING
82195;ARTEMISIA TRIDENTATA LEAF/STEM OIL;SKIN CONDITIONING
54526;ARTEMISIA UMBELLIFORMIS EXTRACT;SKIN CONDITIONING
85287;ARTEMISIA UMBELLIFORMIS FLOWER EXTRACT;SKIN CONDITIONING
32000;ARTEMISIA VULGARIS EXTRACT;SKIN CONDITIONING
39206;ARTEMISIA VULGARIS HERB EXTRACT;PERFUMING
83056;ARTEMISIA VULGARIS OIL;PERFUMING, SKIN CONDITIONING
89165;ARTEMISINIC ACID;
83821;ARTEMISININ;ANTIMICROBIAL, SKIN CONDITIONING
97691;ARTEPILLIN C;HUMECTANT, SKIN CONDITIONING
88796;ARTHRAXON HISPIDUS FLOWER/LEAF/STEM EXTRACT;
90087;ARTHROBACTER/HYALURONIC ACID FERMENT FILTRATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
91485;ARTHROBACTER/PANAX GINSENG ROOT FERMENT FILTRATE;SKIN CONDITIONING
54527;ARTHROSPIRA EXTRACT;SKIN CONDITIONING
91127;ARTHROSPIRA PLATENSIS CULTURE CONDITIONED MEDIA;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
91128;ARTHROSPIRA PLATENSIS EXTRACT;ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
96616;ARTOCARPUS ALTILIS FLOWER EXTRACT;ANTIOXIDANT, SKIN PROTECTING
91946;ARTOCARPUS ALTILIS WOOD EXTRACT;ANTI-SEBUM, ANTIMICROBIAL, ANTIOXIDANT, BLEACHING
90820;ARTOCARPUS HETEROPHYLLUS FRUIT EXTRACT;SKIN CONDITIONING
85299;ARTOCARPUS HETEROPHYLLUS SEED EXTRACT;BLEACHING
85300;ARTOCARPUS LAKOOCHA WOOD EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, BLEACHING, SKIN CONDITIONING
82985;ARUNCUS AETHUSIFOLIUS EXTRACT;SKIN CONDITIONING
98832;ARUNCUS DIOICUS LEAF/STEM EXTRACT;SKIN PROTECTING
96020;ARUNCUS DIOICUS ROOT EXTRACT;SKIN CONDITIONING
95175;ARUNDO DONAX STEM EXTRACT;SKIN CONDITIONING
82852;ASARUM HETEROTROPOIDES EXTRACT;ANTI-SEBORRHEIC, ANTIMICROBIAL, ANTIOXIDANT
54528;ASARUM HETEROTROPOIDES RHIZOME EXTRACT;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
94333;ASARUM HETEROTROPOIDES ROOT EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
94284;ASARUM SIEBOLDII RHIZOME/ROOT EXTRACT;SKIN CONDITIONING
93949;ASARUM SIEBOLDII ROOT EXTRACT;SKIN CONDITIONING
94283;ASARUM SIEBOLDII ROOT WATER;FRAGRANCE
88999;ASCIDIAN TUNIC EXTRACT;
93585;ASCOPHYLLUM NODOSUM;SKIN CONDITIONING
32002;ASCOPHYLLUM NODOSUM EXTRACT;SKIN CONDITIONING
54530;ASCOPHYLLUM NODOSUM POWDER;SKIN CONDITIONING
96617;ASCOPHYLLUM NODOSUM/FUCUS VESICULOSUS EXTRACT;HUMECTANT, SKIN CONDITIONING
93691;ASCOPHYLLUM NODOSUM/FUCUS VESICULOSUS/HIZIKIA FUSIFORME/KJELLMANIELLA GYRATA/LESSONIA NIGRESCENS/SACCHARINA ANGUSTATA/SACCHARINA JAPONICA/UNDARIA PINNATIFIDA EXTRACT;SKIN CONDITIONING
95162;ASCOPHYLLUM NODOSUM/FUCUS VESICULOSUS/LAMINARIA CLOUSTONI/LAMINARIA DIGITATA EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74328;ASCORBIC ACID;ANTIOXIDANT, BUFFERING, FRAGRANCE, SKIN CONDITIONING
74329;ASCORBIC ACID POLYPEPTIDE;ANTIOXIDANT, SKIN CONDITIONING
83221;ASCORBIC ACID/ORANGE/CITRUS LIMON/CITRUS AURANTIFOLIA POLYPEPTIDES;SKIN CONDITIONING
91927;ASCORBYL CARBONYL DIPEPTIDE-17;SKIN CONDITIONING
86157;ASCORBYL CARBOXYDECYL TRISILOXANE;SKIN CONDITIONING
96558;ASCORBYL CYCLO PEG-6;CHELATING
32005;ASCORBYL DIPALMITATE;ANTIOXIDANT
54531;ASCORBYL GLUCOSIDE;ANTIOXIDANT
88988;ASCORBYL HYALURONATE;
85635;ASCORBYL ISOSTEARATE;SKIN CONDITIONING
86912;ASCORBYL LACTOSIDE;ANTIOXIDANT, BLEACHING
54532;ASCORBYL LINOLEATE;ANTIOXIDANT, BLEACHING, SKIN CONDITIONING, SKIN PROTECTING
93655;ASCORBYL METHOXYCINNAMATE;ANTIOXIDANT, SKIN CONDITIONING
74331;ASCORBYL METHYLSILANOL PECTINATE;ANTIOXIDANT, VISCOSITY CONTROLLING
89221;ASCORBYL NICOTINATE;HUMECTANT, SKIN CONDITIONING
32007;ASCORBYL PALMITATE;ANTIOXIDANT, FRAGRANCE
83547;ASCORBYL PHOSPHATE SUCCINOYL PENTAPEPTIDE-12;ANTIOXIDANT
91928;ASCORBYL PROPYL HYALURONATE;SKIN CONDITIONING
86133;ASCORBYL RETINOATE;ANTIOXIDANT
32008;ASCORBYL STEARATE;ANTIOXIDANT
97634;ASCORBYL SUCCINOYL TETRAPEPTIDE-21;ANTIOXIDANT, SKIN CONDITIONING
54533;ASCORBYL TETRAISOPALMITATE;ANTIOXIDANT, SKIN CONDITIONING - EMOLLIENT
86268;ASCORBYL TOCOPHERYL ACETATE;SKIN CONDITIONING
54534;ASCORBYL TOCOPHERYL MALEATE;ANTIOXIDANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
32009;ASIATIC ACID;LIGHT STABILIZER, SKIN CONDITIONING
54535;ASIATICOSIDE;ANTIOXIDANT, PERFUMING, SKIN CONDITIONING
54536;ASIMINA TRILOBA FRUIT EXTRACT;SKIN CONDITIONING
95376;ASIMINA TRILOBA LEAF EXTRACT;HUMECTANT, SKIN CONDITIONING
54537;ASPALATHUS LINEARIS EXTRACT;SKIN CONDITIONING
85561;ASPALATHUS LINEARIS LEAF;SKIN CONDITIONING
54538;ASPALATHUS LINEARIS LEAF EXTRACT;SKIN CONDITIONING
85560;ASPALATHUS LINEARIS LEAF/STALK EXTRACT;SKIN CONDITIONING
90106;ASPALATHUS LINEARIS WATER;HUMECTANT, SKIN CONDITIONING
74335;ASPARAGINE;ANTISTATIC, FRAGRANCE, HAIR CONDITIONING, SKIN CONDITIONING
32012;ASPARAGOPSIS ARMATA EXTRACT;SKIN PROTECTING
86235;ASPARAGUS COCHINCHINENSIS EXTRACT;SKIN PROTECTING
54539;ASPARAGUS COCHINCHINENSIS ROOT EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
83616;ASPARAGUS LUCIDUS EXTRACT;SKIN CONDITIONING
54540;ASPARAGUS LUCIDUS ROOT EXTRACT;HUMECTANT, SKIN CONDITIONING
74337;ASPARAGUS OFFICINALIS EXTRACT;SKIN CONDITIONING
94642;ASPARAGUS OFFICINALIS MERISTEM CELL CULTURE CONDITIONED MEDIA;HAIR CONDITIONING, SKIN CONDITIONING
94641;ASPARAGUS OFFICINALIS MERISTEM CELL EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
32014;ASPARAGUS OFFICINALIS ROOT EXTRACT;SKIN CONDITIONING
54541;ASPARAGUS OFFICINALIS STEM EXTRACT;SKIN CONDITIONING
97963;ASPARAGUS OFFICINALIS STEM JUICE VESICLES;HAIR CONDITIONING, SKIN CONDITIONING
54542;ASPARAGUS RACEMOSUS ROOT;ANTIMICROBIAL, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54543;ASPARAGUS RACEMOSUS ROOT EXTRACT;ANTIMICROBIAL, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54544;ASPARAGUS RACEMOSUS ROOT POWDER;SKIN CONDITIONING
32015;ASPARTAME;FLAVOURING
74340;ASPARTIC ACID;ANTISTATIC, FRAGRANCE, HAIR CONDITIONING, SKIN CONDITIONING
32017;ASPERGILLUS FERMENT;SKIN CONDITIONING
91763;ASPERGILLUS FERMENT EXTRACT FILTRATE;HUMECTANT
97489;ASPERGILLUS FERMENT FILTRATE;HUMECTANT
98333;ASPERGILLUS/(OLIVE FRUIT/LEAF/SEED)/RICE FERMENT FILTRATE;HUMECTANT, SKIN CONDITIONING
95205;ASPERGILLUS/ALCOHOL/RICE FERMENT LEES POWDER;BLEACHING, HUMECTANT, SKIN CONDITIONING
98483;ASPERGILLUS/ALOE VERA LEAF FERMENT FILTRATE;HAIR CONDITIONING
93371;ASPERGILLUS/AMARANTHUS HYPOCHONDRIACUS SEED FERMENT FILTRATE;HUMECTANT
97405;ASPERGILLUS/ANGELICA TENUISSIMA ROOT EXTRACT FERMENT EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
96158;ASPERGILLUS/ANGELICA TENUISSIMA ROOT EXTRACT FERMENT FILTRATE;SKIN CONDITIONING
94783;ASPERGILLUS/ANGELICA TENUISSIMA ROOT FERMENT EXTRACT;HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
87005;ASPERGILLUS/APRICOT KERNEL/ARTEMISIA ANNUA/AQUILARIA AGALLOCHA STEM/ELETTARIA CARDAMOMUM SEED/CORDYCEPS SINENSIS/HERICIUM ERINACEUM/POLYPORUS UMBELLATUS/WHEAT FLOUR/XANTHIUM STRUMARIUM FRUIT FERMENT EXTRACT FILTRATE;SKIN CONDITIONING - EMOLLIENT
74342;ASPERGILLUS/ASPIDOSPERMA QUEBRACHO FERMENT;SKIN CONDITIONING
95551;ASPERGILLUS/ASTRAGALUS SINICUS SEED/RICE FERMENT FILTRATE;SKIN CONDITIONING
86923;ASPERGILLUS/BACILLUS/LACTOBACILLUS/LACTOCOCCUS/SACCHAROMYCES/CARCIA PAPAYA FRUIT/CLADOSIPHON OKAMURANUS/LAMINARIA JAPONICA/RICE BRAN/RICE FERMENT EXTRACT FILTRATE;SKIN CONDITIONING
94337;ASPERGILLUS/BIFIDOBACTERIUM/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS /RHIZOME/(ARCTIUM LAPPA/CARROT/DANDELION/ELEUTHERO/EURYCOMA LONGIFOLIA/LEPIDIUM MEYENII/LICORICE/PANAX GINSENG/PANAX NOTOGINSENG/PLATYCODON GRANDIFLORUM/SALACIA RETICULATA ROOT)/(PANAX GINSENG/GINGER/POLYGONATUM ODORATUM ROOT/STEM)/(CASSIA OBTUSIFOLIA/JOB'S TEARS SEED)/(COMMELINA COMMUNIS/CORCHORUS OLITORIUS SPROUT)/SAMBUCUS SIEBOLDIANA STEM/GLOIOPELTIS TENAX/LAMINARIA JAPONICA/ARTEMISIA PRINCEPS/CASSIA OBTUSIFOLIA/EQUISETUM ARVENSE/GLECHOMA HEDERACEA/GYNOSTEMMA PENTAPHYLLUM/HYPERICUM ERECTUM/ISODON JAPONICUS/NANDINA DOMESTICA/PLANTAGO ASIATICA/VIGNA RADIATA EXTRACT FERMENT FILTRATE;HUMECTANT
87246;ASPERGILLUS/BUCKWHEAT FERMENT EXTRACT;ANTIOXIDANT
98827;ASPERGILLUS/CALENDULA OFFICINALIS FLOWER/HYDROLYZED RICE/OCIMUM TENUIFLORUM LEAF FERMENT FILTRATE;SKIN CONDITIONING - EMOLLIENT
91700;ASPERGILLUS/CAMELLIA JAPONICA SEED FERMENT EXTRACT FILTRATE;SKIN CONDITIONING
88480;ASPERGILLUS/CAMELLIA SINENSIS LEAF EXTRACT FERMENT FILTRATE ;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING
87247;ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT ;ANTIMICROBIAL, ANTIOXIDANT
83782;ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT FILTRATE;SKIN CONDITIONING
96595;ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT POWDER;ANTIOXIDANT, ANTIPLAQUE
94154;ASPERGILLUS/CANDIDA UTILIS/LACTOBACILLUS/MUCOR HIEMALIS/RHODOBACTER/RHODOPSEUDOMONAS/ SACCHAROMYCES/STREPTOCOCCUS LACTIS/STREPTOMYCES ALBUS/STREPTOMYCES GRISEUS/LEMON FRUIT/MOLASSES FERMENT FILTRATE;ANTIOXIDANT
54545;ASPERGILLUS/CASTANEA CRENATA PELLICLE FERMENT EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
83136;ASPERGILLUS/CASTANEA CRENATA PELLICLE FERMENT EXTRACT FILTRATE ;HAIR CONDITIONING, SKIN CONDITIONING
93390;ASPERGILLUS/CENTELLA ASIATICA LEAF/STEM EXTRACT/SWIFTLET NEST EXTRACT FERMENT FILTRATE;ANTIOXIDANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
97401;ASPERGILLUS/CHAMAECRISTA NOMAME (FRUIT/FRUIT JUICE/LEAF/SEED)/RICE FERMENT FILTRATE;SKIN CONDITIONING
97986;ASPERGILLUS/CHAMAECRISTA NOMAME (LEAF/STALK)/RICE FERMENT FILTRATE;SKIN CONDITIONING
98675;ASPERGILLUS/CITRUS RETICULATA Ã SINENSIS FRUIT/RICE/STRAWBERRY FRUIT FERMENT FILTRATE;SKIN CONDITIONING - MISCELLANEOUS
95386;ASPERGILLUS/COFFEE SEED/RICE FERMENT FILTRATE;SKIN CONDITIONING
83935;ASPERGILLUS/DEFATTED RICE BRAN/ALCOHOL/BORNEOL FERMENT FILTRATE;SKIN CONDITIONING
96938;ASPERGILLUS/DEFATTED SOYBEAN SEED FERMENT EXTRACT;ANTIMICROBIAL, BUFFERING, HUMECTANT, PRESERVATIVE
90773;ASPERGILLUS/DEFATTED SOYBEAN SEED FERMENT EXTRACT FILTRATE;HUMECTANT, SKIN CONDITIONING
97039;ASPERGILLUS/ENTEROCOCCUS FAECIUM/LACTOBACILLUS/RICE BRAN FERMENT FILTRATE;SKIN CONDITIONING
95835;ASPERGILLUS/FERMENT FILTRATE;NOT REPORTED
95029;ASPERGILLUS/GARLIC BULB/RICE BRAN/RICE VINEGAR FERMENT;HUMECTANT, SKIN CONDITIONING
86765;ASPERGILLUS/GARLIC/RICE BRAN/VINEGAR FERMENT;SKIN CONDITIONING - EMOLLIENT
94831;ASPERGILLUS/GELATIN/RICE FERMENT FILTRATE;ANTIOXIDANT, BLEACHING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54546;ASPERGILLUS/GLUCOSE/SOYBEAN/STARCH FERMENT FILTRATE;ORAL CARE
95181;ASPERGILLUS/HIPPOPHAE RHAMNOIDES SEED FERMENT FILTRATE;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING
95906;ASPERGILLUS/HYDROLYZED COLLAGEN FERMENT FILTRATE;SKIN CONDITIONING
98319;ASPERGILLUS/HYDROLYZED CORN STARCH FERMENT FILTRATE;SKIN CONDITIONING
88369;ASPERGILLUS/HYDROLYZED PRUNUS MUME SEED FERMENT EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
94956;ASPERGILLUS/LACTOBACILLUS/APHANIZOMENON FLOS-AQUAE/RICE SEED EXTRACT FERMENT FILTRATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
86574;ASPERGILLUS/LACTOBACILLUS/ASTRAGALUS MEMBRANACEUS ROOT EXTRACT FERMENT FILTRATE;SKIN CONDITIONING
89409;ASPERGILLUS/LACTOBACILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT;SKIN CONDITIONING
94148;ASPERGILLUS/LACTOBACILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT FILTRATE;SKIN CONDITIONING
86629;ASPERGILLUS/LACTOBACILLUS/GINGER ROOT/RICE FERMENT FILTRATE;SKIN CONDITIONING
85360;ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/LYCIUM CHINENSE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/SOYBEAN SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/LENTINUS EDODES FRUITING BODY/ARTEMISIA PRINCEPS/HOUTTUYNIA CORDATA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT ;SKIN CONDITIONING
87487;ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA GLADIATA SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/VITIS LABRUSCA FRUIT/APPLE FRUIT/CITRUS UNSHIU FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/PRUNUS MUME FRUIT/PYRUS PYRIFOLIA FRUIT/FIG FRUIT/WATERMELON FRUIT/CUCURBITA MAXIMA FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/APRICOT FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CHAENOMELES SINENSIS FRUIT/RUBUS IDAEUS FRUIT/CASTANEA CRENATA FRUIT/ERIOBOTRYA JAPONICA FRUIT/LYCIUM CHINENSE FRUIT/ZIZYPHUS JUJUBA FRUIT/CITRUS JUNOS FRUIT/MOMORDICA GROSVENORII FRUIT/PANAX GINSENG FRUIT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/HEMEROCALLIS FULVA KWANSO FLOWER/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/RADISH ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/TURNIP ROOT/ARCTIUM LAPPA ROOT/LILIUM AURATUM BULB/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/SAGITTARIA TRIFOLIA EDULIS TUBER/GLYCYRRHIZA GLABRA ROOT/RHODOGLOSSUM PULCHERUM LEAF/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/NEMACYSTUS DECIPIENS/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/ACTINIDIA POLYGAMA FRUIT/SESAME SEED/HERICIUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/LENTINUS EDODES FRUITING BODY FERMENT EXTRACT ;SKIN CONDITIONING
97402;ASPERGILLUS/LACTOBACILLUS/RICE SEED EXTRACT FERMENT FILTRATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
