COSING Ref No;INCI name;Function
74707;C12-13 PARETH-7;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54919;C12-13 PARETH-7 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
74708;C12-13 PARETH-8 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74709;C12-13 PARETH-9;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54920;C12-14 ALKYL DIAMINOETHYLGLYCINE HCL;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54921;C12-14 HYDROXYALKYL HYDROXYDIMERDILINOLEYL ETHER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54922;C12-14 HYDROXYALKYL HYDROXYETHYL BETA-ALANINE;CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
83544;C12-14 HYDROXYALKYL HYDROXYETHYL SARCOSINE;CLEANSING, HAIR CONDITIONING, SURFACTANT - FOAM BOOSTING, VISCOSITY CONTROLLING
54923;C12-14 HYDROXYALKYL MALTITOL ETHER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
31785;C12-14 ISOPARAFFIN;SOLVENT
89122;C12-14 PARETH-11;
74711;C12-14 PARETH-12;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74712;C12-14 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54924;C12-14 PARETH-5;CLEANSING, SURFACTANT - CLEANSING
74713;C12-14 PARETH-7;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54925;C12-14 PARETH-9;CLEANSING, SURFACTANT - CLEANSING
54926;C12-14 SEC-PARETH-12;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54927;C12-14 SEC-PARETH-15;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54928;C12-14 SEC-PARETH-20;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54929;C12-14 SEC-PARETH-3;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54930;C12-14 SEC-PARETH-30;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54931;C12-14 SEC-PARETH-40;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54932;C12-14 SEC-PARETH-5;ANTIFOAMING, EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54933;C12-14 SEC-PARETH-50;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54934;C12-14 SEC-PARETH-7;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54935;C12-14 SEC-PARETH-8;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54936;C12-14 SEC-PARETH-9;EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
31789;C12-15 ALCOHOLS;EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
54937;C12-15 ALKANE/CYCLOALKANE/AROMATIC HYDROCARBONS;SOLVENT
74635;C12-15 ALKYL BENZOATE;ANTIMICROBIAL, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74636;C12-15 ALKYL ETHYLHEXANOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74637;C12-15 ALKYL LACTATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74638;C12-15 ALKYL SALICYLATE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
94514;C12-15 ISOPARAFFIN;SOLVENT
54870;C12-15 PARETH-10;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74639;C12-15 PARETH-10 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74640;C12-15 PARETH-11;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74641;C12-15 PARETH-12;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54871;C12-15 PARETH-12 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
74642;C12-15 PARETH-12 OLEATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74643;C12-15 PARETH-2;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
31799;C12-15 PARETH-2 PHOSPHATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74645;C12-15 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54872;C12-15 PARETH-3 BENZOATE;ANTIMICROBIAL, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54873;C12-15 PARETH-3 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74646;C12-15 PARETH-4;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74647;C12-15 PARETH-5;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54874;C12-15 PARETH-6 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74648;C12-15 PARETH-7;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
31804;C12-15 PARETH-7 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
74650;C12-15 PARETH-8 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74651;C12-15 PARETH-8 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74652;C12-15 PARETH-9;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74653;C12-15 PARETH-9 HYDROGENATED TALLOWATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54875;C12-15 PARETH-9 PHOSPHATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
32231;C12-16 ALCOHOLS;ANTISTATIC, EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
90355;C12-16 ALKOXY HYDROXYPROPYL ETHYL HYDROXYETHYLCELLULOSE;VISCOSITY CONTROLLING
54876;C12-16 ALKYL PEG-2 HYDROXYPROPYL HYDROXYETHYL ETHYLCELLULOSE;EMULSION STABILISING, FILM FORMING, SKIN CONDITIONING, VISCOSITY CONTROLLING
54877;C12-16 PARETH-5;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74655;C12-16 PARETH-6 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54878;C12-16 PARETH-7;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54879;C12-16 PARETH-9;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
87210;C12-17 ALKANE;SKIN CONDITIONING - EMOLLIENT
98016;C12-17 ALKYL KETENE DIMER;HAIR CONDITIONING, HAIR FIXING, SKIN CONDITIONING, SURFACE MODIFIER
74656;C12-18 ACID TRIGLYCERIDE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
54880;C12-18 ALKYL GLUCOSIDE;EMULSION STABILISING
39976;C12-18 FATTY ACIDS METHYL ESTERS;PERFUMING
74657;C12-20 ACID PEG-8 ESTER;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54882;C12-20 ALKYL GLUCOSIDE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
32235;C12-20 ISOPARAFFIN;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
83107;C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER;BINDING, LIGHT STABILIZER, VISCOSITY CONTROLLING
97423;C12-22 ALKYL METHACRYLATE;NOT REPORTED
54883;C13-14 ALKANE;SOLVENT
32236;C13-14 ISOPARAFFIN;SKIN CONDITIONING - EMOLLIENT, SOLVENT
54884;C13-15 ALKANE;SOLVENT
54885;C13-15 PARETH-21;CLEANSING, SURFACTANT - CLEANSING
32237;C13-16 ISOPARAFFIN;SOLVENT
39769;C14 KETONES;PERFUMING
74661;C14-15 ALCOHOLS;EMULSION STABILISING, LIGHT STABILIZER, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
54886;C14-15 DIALKYL CARBONATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74662;C14-15 PARETH-11;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54887;C14-15 PARETH-12;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
32240;C14-15 PARETH-13;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
32241;C14-15 PARETH-4;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74665;C14-15 PARETH-7;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54888;C14-15 PARETH-8;CLEANSING, SURFACTANT - CLEANSING
32243;C14-15 PARETH-8 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
74667;C14-16 GLYCOL PALMITATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
94212;C14-16 ISOPARAFFIN;SOLVENT
32245;C14-17 ALKANE;SOLVENT
54889;C14-18 ACID GLYCOL ESTER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54890;C14-18 ALKYL ETHYLHEXANOATE;SKIN CONDITIONING
32246;C14-18 GLYCOL;EMULSION STABILISING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54891;C14-19 ALKANE;SOLVENT
90986;C14-20 ALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
32247;C14-20 ISOALKYLAMIDOPROPYLETHYLDIMONIUM ETHOSULFATE;ANTISTATIC, HAIR CONDITIONING
54892;C14-22 ALCOHOLS;EMULSION STABILISING
86124;C14-22 ALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
54893;C14-28 ALKYL ACID;HAIR CONDITIONING
54894;C14-28 ISOALKYL ACID;HAIR CONDITIONING
54895;C14-30 ALKYL BEESWAX;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74672;C15-18 GLYCOL;EMULSION STABILISING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
91129;C15-19 ALKANE;SOLVENT
94211;C15-19 ISOPARAFFIN;SOLVENT
54897;C15-23 ALKANE;SOLVENT
82772;C15-35 ISOPARAFFIN/ISOALKYLCYCLOALKANES;SKIN CONDITIONING
54898;C16-17 ALKYL BENZOATE;ANTIMICROBIAL, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
54899;C16-17 ISOALCOHOLS;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54900;C16-18 HYDROXYALKYL HYDROXYDIMERDILINOLEYL ETHER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54901;C16-22 ACID AMIDE MEA;CLEANSING, SURFACTANT - CLEANSING
87467;C16-23 ALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
94847;C16-24 ALKYL C16-24 ACIDATE;BULKING, FILM FORMING, SKIN CONDITIONING, VISCOSITY CONTROLLING
97079;C16-26 HYDROXYALKANOYL SPHINGADIENES;SKIN CONDITIONING
32250;C16-36 ALKYL STEARATE;SKIN CONDITIONING
96425;C17-26 ISOALKANE;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING, SOLVENT, UV FILTER
74674;C18-20 GLYCOL ISOSTEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
54903;C18-21 ALKANE;SOLVENT
97427;C18-22 ALKYL PEG-25 METHACRYLATE;NOT REPORTED
90740;C18-22 ALKYL PEG-25 METHACRYLATE/DIETHYLAMINOETHYL METHACRYLATE COPOLYMER;EMULSION STABILISING, SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
54904;C18-22 HYDROXYALKYL HYDROXYPROPYL GUAR;HAIR CONDITIONING, SKIN CONDITIONING
32252;C18-22 ISOALKYLAMIDOPROPYLETHYLDIMONIUM ETHOSULFATE;ANTISTATIC, HAIR CONDITIONING
93987;C18-24 ISOPARAFFIN;SOLVENT
54905;C18-26 OLEFIN;SKIN CONDITIONING
74676;C18-28 ALKYL ACETATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
94209;C18-29 ALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54906;C18-30 ACID GLYCOL ESTER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
32254;C18-30 GLYCOL;EMULSION STABILISING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74678;C18-36 ACID;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74679;C18-36 ACID GLYCOL ESTER;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74680;C18-36 ACID TRIGLYCERIDE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74681;C18-38 ALKYL BEESWAX;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
32259;C18-38 ALKYL C24-54 ACID ESTER;VISCOSITY CONTROLLING
74683;C18-38 ALKYL HYDROXYSTEAROYL STEARATE;EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
89226;C18-50 ISOPARAFFIN;
74684;C18-70 ISOPARAFFIN;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
54907;C20-22 ALCOHOLS;BINDING, EMULSION STABILISING, VISCOSITY CONTROLLING
88117;C20-22 ALKYL GLUCOSIDE;BINDING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
85205;C20-22 ALKYL PHOSPHATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54908;C20-22 PARETH-30;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54909;C20-24 ALKYL DIMETHICONE;SKIN CONDITIONING, VISCOSITY CONTROLLING
54910;C20-24 ALKYL METHICONE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
32262;C20-24 OLEFIN;SKIN CONDITIONING
87097;C20-24 OLEFIN/OLEYL ALCOHOL COPOLYMER;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
83885;C20-28 ALKYL PERFLUORODECYLETHOXY DIMETHICONE;FILM FORMING
32263;C20-30 GLYCOL;EMULSION STABILISING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74687;C20-30 GLYCOL ISOSTEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
54911;C20-40 ACID;CLEANSING, SURFACTANT - CLEANSING
74688;C20-40 ALCOHOLS;EMULSION STABILISING, LIGHT STABILIZER, SKIN CONDITIONING, SURFACTANT - EMULSIFYING
74689;C20-40 ALKYL BEHENATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
87266;C20-40 ALKYL CRYLENE;EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING
54912;C20-40 ALKYL STEARATE;SKIN CONDITIONING, VISCOSITY CONTROLLING
74690;C20-40 ISOPARAFFIN;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
74691;C20-40 PARETH-10;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54913;C20-40 PARETH-24;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74692;C20-40 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74693;C20-40 PARETH-40;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
54914;C20-40 PARETH-95;CLEANSING, SURFACTANT - CLEANSING
86540;C21-28 ALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74694;C22-24 PARETH-33;CLEANSING, EMULSION STABILISING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
96882;C22-28 ALKANE;BINDING, EMULSION STABILISING, SKIN CONDITIONING, SKIN PROTECTING, VISCOSITY CONTROLLING
54915;C23-43 ACID PENTAERYTHRITOL TETRAESTER;BINDING, FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
55028;C24-28 ALKYL DIMETHICONE;SKIN CONDITIONING, VISCOSITY CONTROLLING
74773;C24-28 ALKYL METHICONE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
91398;C24-28 ALKYLDIMETHYLSILOXY TRIMETHYLSILOXYSILICATE;FILM FORMING, SKIN PROTECTING
32273;C24-28 OLEFIN;SKIN CONDITIONING
55029;C24-30 OLEFIN;SKIN CONDITIONING, VISCOSITY CONTROLLING
55030;C26-28 ALKYL DIMETHICONE;HAIR CONDITIONING, SKIN CONDITIONING
55031;C26-28 ALKYL METHICONE;SKIN CONDITIONING
86181;C26-28 ALKYLDIMETHYLSILYL POLYPROPYLSILSESQUIOXANE;FILM FORMING, VISCOSITY CONTROLLING
97444;C26-28 OLEFIN;NOT REPORTED
85992;C26-54 ALKYL TETRADECYL DIMETHICONE;SKIN CONDITIONING
55032;C26-54 OLEFIN;SKIN CONDITIONING
55033;C28-36 OLEFIN;SKIN CONDITIONING
97440;C28-52 OLEFIN;NOT REPORTED
89069;C28-52 OLEFIN/UNDECYLENIC ACID COPOLYMER;
74775;C29-70 ACID;SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
97412;C3-11 ALKYL ACRYLATE;NOT REPORTED
97441;C30-38 OLEFIN;NOT REPORTED
55034;C30-38 OLEFIN/ISOPROPYL MALEATE/MA COPOLYMER;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
55035;C30-45 ALKYL CETEARYL DIMETHICONE CROSSPOLYMER;FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
32275;C30-45 ALKYL DIMETHICONE;SKIN CONDITIONING
55036;C30-45 ALKYL DIMETHICONE/POLYCYCLOHEXENE OXIDE CROSSPOLYMER;FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
74777;C30-45 ALKYL METHICONE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
85795;C30-45 ALKYLDIMETHYLSILYL POLYPROPYLSILSESQUIOXANE;FILM FORMING
32277;C30-45 OLEFIN;SKIN CONDITIONING
55037;C30-50 ACID;CLEANSING, SURFACTANT - CLEANSING
74779;C30-50 ALCOHOLS;EMULSION STABILISING, LIGHT STABILIZER, SKIN CONDITIONING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
32279;C30-50 ALKYL BEESWAX;SKIN CONDITIONING
32280;C30-50 ALKYL STEARATE;SKIN CONDITIONING
88916;C30-50 ALKYL/OCTYLDODECYL CITRATE;
74782;C30-50 PARETH-10;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74783;C30-50 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74784;C30-50 PARETH-40;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55038;C30-60 ALKYL DIMETHICONE;SKIN CONDITIONING, VISCOSITY CONTROLLING
82625;C32 ALKYL DIMETHICONE;SKIN CONDITIONING - EMOLLIENT
55039;C32-36 ISOALKYL ACID;SKIN CONDITIONING
55040;C32-36 ISOALKYL STEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
98246;C32-54 ISOALKANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
97443;C4-12 OLEFIN;NOT REPORTED
55042;C4-14 PERFLUOROALKYLETHOXY DIMETHICONE;SKIN CONDITIONING
95766;C4-18 ALKYL METHACRYLATE/METHACRYLOYLOXYETHYL PHOSPHORYLCHOLINE COPOLYMER;HUMECTANT
55043;C4-18 PERFLUOROALKYLETHYL THIOHYDROXYPROPYLTRIMONIUM CHLORIDE;CLEANSING, SURFACTANT - CLEANSING
82628;C4-24 ALKYL DIMETHICONE/DIVINYLDIMETHICONE CROSSPOLYMER;FILM FORMING, SKIN CONDITIONING, VISCOSITY CONTROLLING
97309;C4-5 CYANOACETATE/DI-C4-5 MALONATE ANTHRACENEDIYLIDENE/FLUORENYLIDENE/THIOXANTHENEYLIDENE;LIGHT STABILIZER, SKIN CONDITIONING
86514;C4-5 ISOALKYL COCOATE;SKIN CONDITIONING - EMOLLIENT
97442;C4-6 OLEFIN;NOT REPORTED
55044;C4-6 OLEFIN/STYRENE COPOLYMER;DEPILATORY, SKIN CONDITIONING
97418;C4-8 ALKYL ACRYLATE;NOT REPORTED
83788;C4-8 ALKYL ACRYLATE/HEMA COPOLYMER;HAIR FIXING
74785;C40-60 ACID;SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
74786;C40-60 ALCOHOLS;SKIN CONDITIONING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
32286;C40-60 ALKYL STEARATE;SKIN CONDITIONING
88915;C40-60 ALKYL/OCTYLDODECYL CITRATE;
74788;C40-60 PARETH-10;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74789;C40-60 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
97414;C5-6 ALKANE;NOT REPORTED
55045;C5-6 ALKANE/CYCLOALKANE/TERPENE COPOLYMER;FILM FORMING
97438;C5-6 OLEFIN;NOT REPORTED
55046;C5-6 OLEFIN/C8-10 NAPHTHA OLEFIN COPOLYMER;FILM FORMING
55047;C5-6 OLEFIN/STYRENE COPOLYMER;DEPILATORY, SKIN CONDITIONING
97419;C5-8 ALKYL ACRYLATE;NOT REPORTED
55048;C6-10 PARETH-4 PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
92312;C6-12 ALKYL C14-18 ALKYL AMINOPROPYL ACETAMINOPROPYL DIMETHICONE;HAIR CONDITIONING
55049;C6-12 PERFLUOROALKYLETHANOL;HAIR CONDITIONING, SKIN CONDITIONING, SOLVENT
97445;C6-14 PERFLUOROALKYLETHYL ACRYLATE;NOT REPORTED
55050;C6-14 PERFLUOROALKYLETHYL ACRYLATE/HEMA COPOLYMER;FILM FORMING, VISCOSITY CONTROLLING
55051;C6-8 ALKYL C3-6 ALKYL GLUCOSIDE DIMETHICONE;SKIN CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74791;C7-8 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
55052;C8-10 ALKANE/CYCLOALKANE/AROMATIC HYDROCARBONS;SOLVENT
32291;C8-10 ALKYL ETHYL PHOSPHATE;VISCOSITY CONTROLLING
55053;C8-12 ACID TRIGLYCERIDE;SKIN CONDITIONING, SOLVENT, VISCOSITY CONTROLLING
93359;C8-12 ALKYL GLUCOSIDYL HYDROXYCYCLOHEXYLETHYL PEG-18/PPG-6 DIMETHICONE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
55054;C8-18 FLUOROALCOHOL PHOSPHATE;BULKING
97420;C8-22 ALKYL ACRYLATE;NOT REPORTED
83110;C8-22 ALKYL ACRYLATE/BUTYL DIMETHICONE METHACRYLATE COPOLYMER;VISCOSITY CONTROLLING
83109;C8-22 ALKYL ACRYLATES/METHACRYLIC ACID CROSSPOLYMER;FILM FORMING, HAIR FIXING, HAIR WAVING OR STRAIGHTENING
55055;C8-9 ALKANE/CYCLOALKANE;SOLVENT
74793;C8-9 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
55056;C9-10 ALKANE/CYCLOALKANE;SOLVENT
55154;C9-10 AROMATIC HYDROCARBONS;SOLVENT
74869;C9-11 ALCOHOLS;EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
55155;C9-11 ALKANE/CYCLOALKANE;SOLVENT
94228;C9-11 ALKYL GLUCOSIDE;CLEANSING, SURFACTANT - CLEANSING
74870;C9-11 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
96564;C9-11 PARETH-2;SURFACTANT - CLEANSING
74871;C9-11 PARETH-3;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
82790;C9-11 PARETH-4;SURFACTANT - EMULSIFYING
95252;C9-11 PARETH-40;EMULSION STABILISING
74872;C9-11 PARETH-6;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
74873;C9-11 PARETH-6 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
74874;C9-11 PARETH-8;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55156;C9-11 PARETH-8 CARBOXYLIC ACID;CLEANSING, SURFACTANT - CLEANSING
55157;C9-12 ALKANE;SOLVENT
86356;C9-12 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
39671;C9-12-ISOALKANES;PERFUMING
55158;C9-13 FLUOROALCOHOL;SKIN CONDITIONING
74875;C9-13 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
74876;C9-14 ISOPARAFFIN;SOLVENT, VISCOSITY CONTROLLING
32301;C9-15 ALKYL PHOSPHATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55159;C9-15 FLUOROALCOHOL PHOSPHATE;SKIN CONDITIONING
55160;C9-15 PARETH-8;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55161;C9-16 ALKANE/CYCLOALKANE;CLEANSING, SOLVENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
55162;C9-16 ISOPARAFFIN;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SOLVENT
98720;C9-20 ISOALKANE;SKIN CONDITIONING - EMOLLIENT, SOLVENT
39178;CADINENE;PERFUMING
92203;CAESALPINIA BENTHAMIANA ROOT EXTRACT;SKIN PROTECTING
82687;CAESALPINIA DECAPETALA LEAF EXTRACT ;SKIN CONDITIONING
82422;CAESALPINIA ECHINATA WOOD EXTRACT;SKIN CONDITIONING
94865;CAESALPINIA PULCHERRIMA FLOWER EXTRACT;SKIN CONDITIONING
55163;CAESALPINIA SAPPAN BARK EXTRACT;SKIN CONDITIONING
97988;CAESALPINIA SAPPAN EXTRACT;SKIN CONDITIONING
94558;CAESALPINIA SAPPAN STEM EXTRACT;SKIN CONDITIONING
93967;CAESALPINIA SPINOSA FRUIT EXTRACT;SKIN PROTECTING
55165;CAESALPINIA SPINOSA FRUIT POD EXTRACT;HAIR CONDITIONING, HAIR WAVING OR STRAIGHTENING
55166;CAESALPINIA SPINOSA GUM;FILM FORMING, SKIN CONDITIONING, VISCOSITY CONTROLLING
55167;CAESALPINIA SPINOSA HYDROXYPROPYLTRIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
55168;CAFFEIC ACID;ANTIOXIDANT, FRAGRANCE
86639;CAFFEIC/COCO/COUMARIC/MANGOSTEEN PERICARP ESTERS;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING
